"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Update People Search (Find people Table) - 2026-02-13T07:37:40.083Z"
,"Ruimtelijke Ontwikkeling/ Climate & Management","Werken aan een echt probleem met een echte opdrachtgever, ondersteund door inhoudelijke vakken en vaardigheidslessen: over klimaatverandering, visualiseren, waterbouwkunde, sociale geografie en nog veel meer. Samenwerken, onderzoeken, kritisch denken en adviseren. 

Het is een greep uit het onderwijs dat je krijgt bij de opleiding Ruimtelijke Ontwikkeling / Climate & Management, die valt onder het brede vakgebied Built Environment. Alle vakken, colleges en projecten zijn gericht op 4 thema’s en 4 beroepsrollen: van duurzaam bouwen tot energietransitie, van adviseur tot projectontwikkelaar. Je specialiseert je steeds meer in de richting van jouw talent en ambitie.

Op deze website delen studenten hun ervaringen, laten docenten hun inspiratie en werkzaamheden zien, volgen we alumni in het werkveld en kunnen aankomende studenten zien wat je bij de opleiding doet en wat je er mee kan.","Higher Education","201-500 employees","Educational","Den Haag, Zuid-Holland","Netherlands","dehaagsehogeschool.nl","https://www.linkedin.com/company/ruimtelijke-ontwikkeling-climate-management",
,"Ceban HomeCare","Ceban HomeCare is een onafhankelijke en zelfstandige zorgonderneming die de uitvoering van zorgprogramma’s verzorgt, zoals de thuistoediening van medisch specialistische geneesmiddelen, patiënten coaching, de afhandeling van prikaccidenten en het uitvoeren van vaccinatieprogramma’s. Voor al onze diensten ontwikkelen wij individuele programma’s op basis van de behoeften en wensen van onze opdrachtgevers. 

Bij de uitvoering van alle zorgtrajecten maken wij gebruik van een eigen landelijk netwerk van BIG geregistreerde verpleegkundigen. 

Wij beschikken over kennis en ervaring met betrekking tot geprotocolleerd werken en actuele wet- en regelgeving. 

***VACATURES*** Ceban HomeCare is in diverse regio's op zoek naar enthousiaste oproepverpleegkundigen, die voor ons specialistische geneesmiddelen toedienen bij patiënten thuis. Ben je geïnteresseerd? Kijk op onze website of bel ons op +31 (0)36 54 072 00.","Hospitals and Health Care","201-500 employees","Privately Held","Almere, Flevoland","Netherlands","cebanhomecare.com","https://www.linkedin.com/company/cebanhomecare",
,"Stichting Portuur","Stichting Portuur voor voortgezet onderwijs Achterhoek en Twente","Primary and Secondary Education","201-500 employees","Educational","Lochem, Gelderland","Netherlands","portuur.nl","https://www.linkedin.com/company/stichting-portuur",
,"AB-Zorg","Ben jij op zoek naar het perfecte personeel voor jouw organisatie binnen de sector Zorg & Welzijn? Zoek dan niet verder!

Bij AB-Zorg begrijpen we dat het vinden van het juiste personeel van cruciaal belang is, en daarom bieden we uitzend-, detachering- en werving & selectiediensten aan op allerlei functieniveaus, door heel Nederland. Wij nemen zorgen uit handen en streven naar de perfecte match, waarbij we ons laten leiden door oprechtheid en gelijkwaardigheid.

Onze missie is om altijd de juiste inzet te bieden in de zorg. Met onze oprechte betrokkenheid en toewijding zorgen we voor een warme verbinding tussen zorgharten en zorgvragers.","Hospitals and Health Care","201-500 employees","Privately Held","Amersfoort, Utrecht","Netherlands","ab-zorg.nl","https://www.linkedin.com/company/ab-zorg",
,"GRZPLUS","GRZPLUS is het samenwerkingsverband van De Zorgcirkel en Omring dat in 2017 in Noord-Holland is gestart. Sinds begin 2020 hebben we het Topcare-predicaat. Onder de naam GRZPLUS levert een GRZ-team hoogwaardige revalidatie- en herstelzorg. Door de kruisbestuiving van de initiatiefnemers De Zorgcirkel en Omring, samen met de Hogeschool van Amsterdam komen kennis, ervaring en onderzoek op het gebied van ouderenzorg en revalidatie bij elkaar. Op basis van deze gebundelde specialistische kennis worden alle stappen die een revalidant in het revalidatie- of hersteltraject doorloopt, na bijvoorbeeld fractuur, CVA en electieve orthopedie, beter ingericht.","Hospitals and Health Care","201-500 employees","Non Profit","Noord-Holland","Netherlands","grzplus.nl","https://www.linkedin.com/company/grzplus",
,"Stichting Codenz","Stichting Codenz vormt het bestuur over negen protestants-christelijke basisscholen in Dronten en Zeewolde. Dit zijn scholen met een eigen visie en een eigen profiel. Onze uitgangspunt is onderwijs geven op basis van de Christelijke identiteit.","Primary and Secondary Education","201-500 employees","Educational","Dronten, Flevoland","Netherlands","codenz.nl","https://www.linkedin.com/company/stichting-codenz",
,"V&VN Wondexpertise","V&VN Wondexpertise heeft zich als doel gesteld een bijdrage te leveren aan de professionalisering van de wondzorg in Nederland. Inmiddels is de afdeling uitgegroeid tot een brede en actieve afdeling van V&VN voor verpleegkundig specialisten, verpleegkundigen en verzorgenden die het beleid rond wondzorg in hun organisatie bepalen in nauwe samenwerking met andere disciplines. Door lid te zijn van V&VN Wondexpertise wordt onze daadkracht steeds sterker. Het lidmaatschap van de afdeling Wondexpertise draagt ertoe bij dat je als wondprofessional steeds op de hoogte blijft van de meest recente ontwikkelingen van het vak door middel van tijdschriften, (internationale) nieuwsbrieven, congresbezoek, netwerkmogelijkheden en de laatste stand van zaken met betrekking tot de professionalisering van je eigen beroep.","Hospitals and Health Care","501-1,000 employees","Non Profit","Utrecht","Netherlands","venvn.nl","https://www.linkedin.com/company/v-vn-wondexpertise",
,"Opleidingsschool mbo Arnhem & Achterhoek","Opleidingsschool MBO Arnhem & Achterhoek (A&A) is dé regionale opleider van docenten in het mbo. Het is een unieke regionale samenwerking tussen de roc’s Rijn IJssel en het Graafschap College, en de lerarenopleidingen van HAN Academie Educatie, HAN ALO en HAN LGW. 

Wil jij docent worden in het mbo? Dan ben je bij A&A aan het juiste adres. Via interessante en diverse stages koppel je de theorie aan de praktijk. Met een aangepast curriculum, leerprogramma op maat en de juiste begeleiding, word jij als docent-in-opleiding (dio) klaargestoomd voor deze dynamische beroepspraktijk. 

A&A werkt volgens de landelijke uitgangspunten van ‘Samen Opleiden’. Samen met alle andere opleidingsscholen investeren we in de toekomst van het mbo-onderwijs in Nederland.","Education","201-500 employees","Educational","Doetinchem, Gelderland","Netherlands","opleidingsschoolarnhemachterhoek.nl","https://www.linkedin.com/company/opleidingsschool-mbo-arnhem-achterhoek",
,"Stopoz","Stopoz staat voor Stichting Openbaar Primair Onderwijs Zuid-Kennemerland. De zelfstandige stichting vormt het bestuur van negen openbare scholen in de gemeenten Bloemendaal, Heemstede, Zandvoort, Haarlemmerliede en Spaarnwoude.","Primary and Secondary Education","201-500 employees","Educational","Heemstede, Noord-Holland","Netherlands","stopoz.nl","https://www.linkedin.com/company/stopoz",
,"CSG De Waard","CSG De Waard 
CSG De Waard verzorgt Christelijk Primair Onderwijs voor 16 basisscholen in de regio Hoekse Waard en omstreken. Onze scholen zijn ingericht voor het geven van Basisonderwijs, Speciaal Basisonderwijs, Speciaal Onderwijs aan zeer moeilijk lerenden.","Education Administration Programs","201-500 employees","Educational","Oud-Beijerland, Zuid-Holland","Netherlands","csgdewaard.nl","https://www.linkedin.com/company/margreet-wesdijk",
,"CVO groep","De CVO Groep Zuidoost-Utrecht is een scholengroep met scholen in Zeist, Doorn, Maarsbergen en Wijk bij Duurstede variërend van speciaal onderwijs tot (tweetalig) gymnasium.","Primary and Secondary Education","501-1,000 employees","Educational","Zeist, Utrecht","Netherlands","cvog.nl","https://www.linkedin.com/company/cvogroep",
,"Centrum voor Vormingsonderwijs","Iedere leerling op de openbare basisschool heeft recht op levensbeschouwelijk vormingsonderwijs (Boeddhistisch, Hindoeistisch, Humanistisch, Islamitisch, Joods, Katholiek en Protestants). De school kan hiervoor contact opnemen met het landelijke bureau voor Vormingsonderwijs in Utrecht. De vakdocenten vormingsonderwijs verzorgen op verzoek van de school een lesuur per week aan leerlingen die door hun ouders hiervoor zijn aangemeld. Aan de inzet van vakdocenten vormingsonderwijs zijn geen kosten verbonden voor de school of voor de ouders, omdat de rijksoverheid het onderwijs betaalt.","Primary and Secondary Education","501-1,000 employees","Educational","Utrecht, Utrecht","Netherlands","vormingsonderwijs.nl","https://www.linkedin.com/company/vormingsonderwijs",
,"TechniekCollegeRotterdam-energietransitie",,"Education Administration Programs","1,001-5,000 employees","Educational","Rotterdam, Zuid-Holland","Netherlands","techniekcollegerotterdam.nl","https://www.linkedin.com/company/techniekcollegerotterdam-energietransitie",
,"ZorgPlus","Graag vertellen we u iets meer over ons bedrijf en de diensten die we met plezier en de grootste zorg leveren. Ons bedrijf bestaat meer dan 17 jaar en is uitgegroeid tot een specialist in het leveren van alle vormen van huishoudelijke zorg en ondersteuning. ZorgPlus is een platte laagdrempelige organisatie. We doen ons best om op een open en eerlijke  manier met onze cliënten en medewerkers om te gaan. ZorgPlus wil er zijn voor iedereen die huishoudelijke zorg nodig heeft. We zijn altijd in de buurt en spreken dezelfde taal.

“we zeggen wat we doen en we doen wat we zeggen”","Hospitals and Health Care","501-1,000 employees","Self Owned","Loerbeek, Gelderland","Netherlands","zorg-plus.nl","https://www.linkedin.com/company/zorgplus-beek",
,"Le Blanc Academy","‘Meesters maken Meesters' Dat is ons motto bij Le Blanc Academy. Praktijkgerichte cursussen en diplomaprogramma’s voor Analyse en Architectuur. Onze trainers delen graag hun kennis en ervaringen om vakgenoten nog effectiever te maken. 
De cursussen en diploma's worden afgesloten met een examen voor een international erkend certificaat of diploma.","Higher Education","1,001-5,000 employees","Educational","Utrecht","Netherlands","leblancacademy.nl","https://www.linkedin.com/company/le-blanc-academy",
,"HappyMedStudent","Medische studenten werken graag in de zorg. Naast hun studie tot zorgprofessional leren en verdienen ze bij in de praktijk. 
HappyMedStudent bemiddelt voor de juiste opdrachten met zorginstellingen. Wij zijn bereikbaar op 0850435832.
Onze HappyMeds worden tot helpende en helpende plus geschoold. 
Wij maken de ideale match tussen enthousiaste, jonge professionals in de zorg en diverse opdrachtgevers. 
Meer weten over werken bij HappyMedStudent? Of over het inlenen van uitzendkrachten? Neem dan vrijblijvend contact met ons op via 0850435832.","Hospitals and Health Care","201-500 employees","Privately Held","Den Haag, Zuid-Holland","Netherlands","happymedstudent.nl","https://www.linkedin.com/company/happymedstudent",
,"Stichting Scholengroep Leonardo da Vinci Leiden","Scholengroep Leonardo da Vinci 
De Stichting Scholengroep Leonardo da Vinci Leiden bestaat momenteel uit drie scholen: 
Het Leonardo College (MAVO, HAVO, VWO, Topsport Talentschool) gevestigd aan de Noachstraat  en het Da Vinci College met de scholen Kagerstraat  (VWO, HAVO, MAVO, Technasium) en Lammenschans (MAVO , VMBO basis en kader, ISK). ISK staat voor Internationale Schakelklas die onderwijs biedt aan leerlingen van 12 tot 18 jaar die nog maar kort in Nederland wonen en die het Nederlands nog niet genoeg beheersen om de lessen in het reguliere onderwijs te volgen. Wij zijn er trots op dat we ons een opleidingsschool van Ros Rijnland mogen noemen.
In welke richting een leerling zich ook ontwikkelt, er is binnen de Scholengroep Leonardo da Vinci altijd een opleiding die past. Voor denkers en doeners. Van sportief tot creatief. Elke school heeft haar eigen aanbod, sfeer en identiteit. 
We werken allemaal vanuit dezelfde kernwaarden: respect, verantwoordelijkheid en inzet. 
Ons onderwijs kenmerkt zich door betekenisvol leren, oog voor diversiteit en persoonlijke begeleiding op maat. Natuurlijk gelden er duidelijke regels, een voorwaarde voor een plezierig leer- en werkklimaat. 
We zoeken ambitieuze medewerkers die beschikken over een pro-actieve en flexibele instelling om vanuit de rol van docent of lid van het onderwijs ondersteunend personeel een bijdrage aan het ontwikkelen van ons onderwijs leveren.
Deze innovatieve scholen zijn gevestigd in onderwijsstad Leiden.","Primary and Secondary Education","201-500 employees","Educational","Leiden, Zuid Holland","Netherlands","davinci-leiden.nl","https://www.linkedin.com/company/davinci-leiden",
,"Nederlandse Vereniging voor Examens (NVE)","De Nederlandse Vereniging voor Examens (NVE) is statutair opgericht op 24 december 1999. De NVE heeft tot doel de bevordering van de kwaliteit van het examineren in Nederland. Zij doet dit onder meer door:

- Het bevorderen van kennis en inzicht in de aard, doelstellingen, techniek en
praktijk van het examineren.
- Het verhogen van de bekwaamheid en deskundigheid van allen die betrokken
zijn bij de praktijk van het examineren.
- De ontwikkeling van normen en gedragscodes voor het examineren.
- Het creëren van platforms en andere vormen van overleg voor allen die in de examenpraktijk
werkzaam zijn.","Education Management","201-500 employees","Non Profit","Rotterdam, Zuid-Holland","Netherlands","nvexamens.nl","https://www.linkedin.com/company/nvexamens",
,"Scholengroep Penta","Scholengroep Penta is een scholengroep met acht (per 1 augustus 2023 negen) scholen en valt onder het schoolbestuur CVO te Rotterdam. De scholen staan in Spijkenisse, Hellevoetsluis, Rozenburg, Brielle en Hoogvliet. Penta is een organisatie met een breed onderwijsaanbod van vmbo tot gymnasium. Al onze vestigingen hebben we naar 'de menselijke maat' georganiseerd. Hierdoor kennen de docenten en leerlingen elkaar en dat vormt een belangrijke voorwaarde om je op school thuis te voelen.","Primary and Secondary Education","201-500 employees","Educational","Spijkenisse, Zuid-Holland","Netherlands","penta.nl","https://www.linkedin.com/company/penta-college-csg",
